Base_Consolidation_Name,Associated_Company_Name,Linkage_Method,Linkage_Value,Company_Evidence_Weight,Company_Evidence_Count,Association_companies_Count,chatid
Conier Chem & Pharma Limited,"Cbc Shanghai Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Shouguang Ocean Chemical Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Chunchuang (Wuhan) Technology Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Lianyuangang Duxiang Chemicals Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Nantong Kaisheng Biotechnology Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Jijin Chemical Technology Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Xiamen Research Biotechnology Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,Amadis Chemical Company Limited,Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Laidiou Biological Technology Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Meicheng Chemical Co .,Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Yingxin Laboratory Equipment Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Hubei Yunmei Technology Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Shandong Hanjiang Chemical Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Shandong Chenyi Environmental Protection Technology Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Ditao Chemical Technology Co., Ltd",Phone,P/F: 8651281664689,758,45,407,
Conier Chem & Pharma Limited,"Tianjin Tj Wyeth Biological Technology Co., Ltd",Phone,P/F: 865332185556,758,45,407,
Conier Chem & Pharma Limited,"Hangyu Chemical Co., Ltd",Phone,P/F: 865332185556,758,45,407,
Conier Chem & Pharma Limited,"Yancheng Chemhome Chemical Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Minmin Biotechnology Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Yaoyun Biological Technology Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Boyi Biotechnology Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Shandong Look Chemical Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Hebei Duling International Trade Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Henan Allgreen Chemical Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Hunan Chemfish Pharmaceutical Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Run Biotech Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,Conier Chem & Pharma Limited,Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Gihi Chemicals Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Hebei Miaoyin Technology Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Hebei Qiute Trade Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Zerui Biotechnology Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Hubei Enxing Biotechnology Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Beijing Luyuan Bird Biotechnology Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,Shandong Believe Chemical Pte.Ltd,Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Hengmao New Materials Technology Co., Ltd",Email,sales@conier.com,758,45,407,
Conier Chem & Pharma Limited,"Jinan Welt Chemical Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Suzhou Sino Rare Chemical Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Beijing Taize Jiaye Technology Development Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Jinan Wedo Industrial Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Cbc Shanghai Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Shouguang Ocean Chemical Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Chunchuang (Wuhan) Technology Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Lianyuangang Duxiang Chemicals Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Nantong Kaisheng Biotechnology Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Jijin Chemical Technology Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Xiamen Research Biotechnology Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,Amadis Chemical Company Limited,Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Laidiou Biological Technology Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Meicheng Chemical Co .,Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Yingxin Laboratory Equipment Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Hubei Yunmei Technology Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Shandong Hanjiang Chemical Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Shandong Chenyi Environmental Protection Technology Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,"Shanghai Ditao Chemical Technology Co., Ltd",Email,sales@laidiou.com,758,45,407,
Conier Chem & Pharma Limited,Conier Chem & Pharma Limited,Email,sales@conier.com,758,45,407,
Amadis Chemical Company Limited,"Shanghai Jiegu Biotechnology Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Huaian Yishu Technology Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,Biokitchen,Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Shanghai Lianshuobao Is Biotechnology Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Beijing Bolide Biotechnology Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Shanghai Synchem Pharma Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Shanghai Hao Zhun Biological Technology Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Henan Allgreen Chemical Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,Amadis Chemical Company Limited,Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,Henan Sunlake Enterprise Corporation,Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Hangzhou Yunuo Chemical Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Hunan Chemfish Pharmaceutical Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Shanghai Wencai New Material Technology Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Jinhua Huayi Chemical Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Hebei Qiute Trade Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,Aopharm,Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Jia Xing Isenchem Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Hangzhou Gyz Chemical Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Hubei Chenxin Pharmaceutical Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"A.M Food Chemical Co., Ltd",Phone,P/F: 8657189925085,739,44,513,
Amadis Chemical Company Limited,"Shanghai Jiegu Biotechnology Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Huaian Yishu Technology Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,Biokitchen,Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Lianshuobao Is Biotechnology Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Beijing Bolide Biotechnology Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Synchem Pharma Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Hao Zhun Biological Technology Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Henan Allgreen Chemical Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,Amadis Chemical Company Limited,Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,Henan Sunlake Enterprise Corporation,Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Hangzhou Yunuo Chemical Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Hunan Chemfish Pharmaceutical Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Wencai New Material Technology Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Jinhua Huayi Chemical Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Hebei Qiute Trade Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,Aopharm,Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Jia Xing Isenchem Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Hangzhou Gyz Chemical Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"Hubei Chenxin Pharmaceutical Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,"A.M Food Chemical Co., Ltd",Email,sales@amadischem.com,739,44,513,
Amadis Chemical Company Limited,Guangzhou Tosun Pharmaceutical Limited,Phone,P/F: 8617653113209,739,44,513,
Amadis Chemical Company Limited,"Zhengzhou Lingzhiyue Technology Co., Ltd",Phone,P/F: 8617653113209,739,44,513,
Amadis Chemical Company Limited,"Shaanxi Lonierherb Bio Technology Co., Ltd",Phone,P/F: 8617653113209,739,44,513,
Amadis Chemical Company Limited,"Shaanxi Dideu Medichem Co., Ltd",Phone,P/F: 8617653113209,739,44,513,
Amadis Chemical Company Limited,"Shandong Zhishang New Material Co., Ltd",Phone,P/F: 8617653113209,739,44,513,
Amadis Chemical Company Limited,"Hebei Guanlang Biotechnology Co., Ltd.",Phone,P/F: 8619930503259,739,44,513,
Amadis Chemical Company Limited,Cd Chemical Group Limited,Phone,P/F: 8619930503259,739,44,513,
Amadis Chemical Company Limited,Hubei Coward Chemical Co . Ltd,Phone,P/F: 8619930503259,739,44,513,
Amadis Chemical Company Limited,"Hangzhou Ocean Chemical Co., Ltd",Phone,P/F: 8619930503259,739,44,513,
Amadis Chemical Company Limited,Changzhou Foreign Trade Corp,Phone,P/F: 8619930503259,739,44,513,
Amadis Chemical Company Limited,"Hubei Jusheng Technology Co., Ltd",Phone,P/F: 8619930503259,739,44,513,
Amadis Chemical Company Limited,"Nanjing Chemlin Chemical Co., Ltd",Phone,P/F: 8619930503259,739,44,513,
Amadis Chemical Company Limited,Uncompanyname 1,Email,2276081198@qq.com,739,44,513,
Amadis Chemical Company Limited,"Xiamen Huijia Biological Technology Co., Ltd",Email,2276081198@qq.com,739,44,513,
Amadis Chemical Company Limited,"Shenzhen Xinbosheng Biological Technology Co., Ltd",Email,2276081198@qq.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Yubo Biotechnology Co., Ltd",Email,2276081198@qq.com,739,44,513,
Amadis Chemical Company Limited,"Binhai New Oriental Medical Co., Ltd",Email,298644986@qq.com,739,44,513,
Amadis Chemical Company Limited,"Hubei Zhonglong Kangsheng Fine Chemical Co., Ltd",Email,298644986@qq.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Yanjin Biological Technology Co., Ltd",Email,298644986@qq.com,739,44,513,
Amadis Chemical Company Limited,"Shangqiu Ladybug Network Technology Co., Ltd",Email,298644986@qq.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Ruichu Biotechnology Co., Ltd",Email,298644986@qq.com,739,44,513,
Amadis Chemical Company Limited,"Wuhan Beileye Biomedical Technology Co., Ltd",Email,298644986@qq.com,739,44,513,
Amadis Chemical Company Limited,"Firsky International Trade (Wuhan) Co., Ltd",Email,731997554@qq.com,739,44,513,
Amadis Chemical Company Limited,"Shandong Hongyuan Chemical Technology Co., Ltd",Email,731997554@qq.com,739,44,513,
Amadis Chemical Company Limited,"Hebei Mojin Biological Technology Co., Ltd",Email,731997554@qq.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Zerui Biotechnology Co., Ltd",Email,731997554@qq.com,739,44,513,
Amadis Chemical Company Limited,"Hebei Guanlang Biotechnology Co., Ltd.",Email,cherry@crovellbio.com,739,44,513,
Amadis Chemical Company Limited,Cd Chemical Group Limited,Email,cherry@crovellbio.com,739,44,513,
Amadis Chemical Company Limited,Hubei Coward Chemical Co . Ltd,Email,cherry@crovellbio.com,739,44,513,
Amadis Chemical Company Limited,"Hangzhou Ocean Chemical Co., Ltd",Email,cherry@crovellbio.com,739,44,513,
Amadis Chemical Company Limited,Changzhou Foreign Trade Corp,Email,cherry@crovellbio.com,739,44,513,
Amadis Chemical Company Limited,"Hubei Jusheng Technology Co., Ltd",Email,cherry@crovellbio.com,739,44,513,
Amadis Chemical Company Limited,"Nanjing Chemlin Chemical Co., Ltd",Email,cherry@crovellbio.com,739,44,513,
Amadis Chemical Company Limited,"Hebei Anlijie Biotechnology Co., Ltd",Email,hepeng20160718@foxmail.com,739,44,513,
Amadis Chemical Company Limited,"Hefei Tnj Chemical Industry Co., Ltd",Email,hepeng20160718@foxmail.com,739,44,513,
Amadis Chemical Company Limited,"Xiamen Amoychem Co., Ltd",Email,hepeng20160718@foxmail.com,739,44,513,
Amadis Chemical Company Limited,"He Peng (Shanghai) Biological Technology Co., Ltd",Email,hepeng20160718@foxmail.com,739,44,513,
Amadis Chemical Company Limited,"Hebei Dangtong Import And Export Co., Ltd",Email,hepeng20160718@foxmail.com,739,44,513,
Amadis Chemical Company Limited,"Hebei Miaoyin Technology Co., Ltd",Email,hepeng20160718@foxmail.com,739,44,513,
Amadis Chemical Company Limited,"Af Biochem Co., Ltd",Email,info@afinechem.com,739,44,513,
Amadis Chemical Company Limited,"Henan Allgreen Chemical Co., Ltd",Email,info@afinechem.com,739,44,513,
Amadis Chemical Company Limited,"Hunan Chemfish Pharmaceutical Co., Ltd",Email,info@afinechem.com,739,44,513,
Amadis Chemical Company Limited,"Wuhan Xinyang Ruihe Chemical Technology Co., Ltd",Email,info@afinechem.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Run Biotech Co., Ltd",Email,info@afinechem.com,739,44,513,
Amadis Chemical Company Limited,Afine Chemicals Ltd,Email,info@afinechem.com,739,44,513,
Amadis Chemical Company Limited,"Anhui Yisheng Technology Co., Ltd.",Email,info@afinechem.com,739,44,513,
Amadis Chemical Company Limited,"Lihe Pharmaceutical Technology (Wuhan) Co., Ltd",Email,info@afinechem.com,739,44,513,
Amadis Chemical Company Limited,"Nanjing Wangzhixing Pharmaceutical Technology Co., Ltd",Email,info@afinechem.com,739,44,513,
Amadis Chemical Company Limited,"Tianjin Tj Wyeth Biological Technology Co., Ltd",Email,info@f-biology.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Hao Biological Technology Co., Ltd",Email,info@f-biology.com,739,44,513,
Amadis Chemical Company Limited,"Shenzhen Xinbosheng Biological Technology Co., Ltd",Email,info@f-biology.com,739,44,513,
Amadis Chemical Company Limited,"Beijing Fubo Biotechnology Co., Ltd",Email,info@f-biology.com,739,44,513,
Amadis Chemical Company Limited,"Morning Student Science And Technology (Guangzhou) Co., Ltd",Email,info@f-biology.com,739,44,513,
Amadis Chemical Company Limited,"Beijing Shengke Boyuan Biotechnology Co., Ltd",Email,info@f-biology.com,739,44,513,
Amadis Chemical Company Limited,"Beijing Bai Ao Si Biotechnology Co., Ltd",Email,info@f-biology.com,739,44,513,
Amadis Chemical Company Limited,"Zhongyuan Biotechnology Co., Ltd",Email,info@f-biology.com,739,44,513,
Amadis Chemical Company Limited,"Weifang Wehibest Supply Chain Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Changzhou Kechem Bioscientific Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Hubei Sibo Chem Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Shaanxi Lonierherb Bio Technology Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Mainchem Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Hunan Chemfish Pharmaceutical Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Yolne Chemical Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Gihi Chemicals Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,Aopharm,Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Nanjing Chemlin Chemical Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Hangzhou Gyz Chemical Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Qingdao On Billion Import And Export Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Shanxi Yongjin Group Co., Ltd",Email,info@gihichemicals.com,739,44,513,
Amadis Chemical Company Limited,"Shaanxi Haibo Biotechnology Co., Ltd",Email,info@longyupharma.com,739,44,513,
Amadis Chemical Company Limited,"Henan Tianfu Chemical Co., Ltd",Email,info@longyupharma.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Longyu Biotechnology Co., Ltd",Email,info@longyupharma.com,739,44,513,
Amadis Chemical Company Limited,Cd Chemical Group Limited,Email,info@longyupharma.com,739,44,513,
Amadis Chemical Company Limited,"Shandong Zhishang New Material Co., Ltd",Email,info@longyupharma.com,739,44,513,
Amadis Chemical Company Limited,"Xian Kono Chem Co., Ltd.,",Email,info@longyupharma.com,739,44,513,
Amadis Chemical Company Limited,"Henan Alfa Chemical Co., Ltd",Email,info@longyupharma.com,739,44,513,
Amadis Chemical Company Limited,"Jiangsu Shring Biopharma Co., Ltd",Email,info@longyupharma.com,739,44,513,
Amadis Chemical Company Limited,"Shenzhen Polymeri Biochemical Technology Co., Ltd",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Haoran Biotechnology Co., Ltd",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Anhui Zhongda Biotechnology Co., Ltd",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Zhejiang J&C Biological Technology Co.,Limited",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Hebei Xinsheng New Material Technology Co., Ltd",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Chemegen(Shanghai) Biotechnology Co., Ltd",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Mokesi Technology Co., Ltd.(2016)",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Chengdu Sinostandards Biotech Co.,Ltd.",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Hao Biological Technology Co., Ltd",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Ziqi Biological Technology Co., Ltd",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,Hebei Weilang Import And Export Corporation,Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Beijing Bolide Biotechnology Co., Ltd",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Hanxiang Chemical Co., Ltd",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Hebei Guanlang Biotechnology Co., Ltd.",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Shanghai Hao Zhun Biological Technology Co., Ltd",Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,Conier Chem & Pharma Limited,Email,info@zzsrm.com,739,44,513,
Amadis Chemical Company Limited,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Email,info@zzsrm.com,739,44,513,
