Base Consolidation Name,Associated Name,Linkage Value,Linkage Method,Evidence Weightage,Association Count
Henan Sunlake Enterprise Corporation,"Wuhan Roche Technology Development Co., Ltd.,",P/F: 86576225566889,,11,336
Henan Sunlake Enterprise Corporation,"Henan Tianfu Chemical Co., Ltd",P/F: 86576225566889,,378,336
Henan Sunlake Enterprise Corporation,"Chongqing Chemdad Co., Ltd",P/F: 86576225566889,,819,336
Henan Sunlake Enterprise Corporation,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",P/F: 86576225566889,,560,336
Henan Sunlake Enterprise Corporation,"Wuhan Jingkangen Biomedical Technology Co., Ltd",P/F: 86576225566889,,194,336
Henan Sunlake Enterprise Corporation,"Shanghai Hope Chem Co., Ltd.",P/F: 86576225566889,,209,336
Henan Sunlake Enterprise Corporation,"Nanjing Chemlin Chemical Co., Ltd",P/F: 86576225566889,,284,336
Henan Sunlake Enterprise Corporation,"Hebei Fengqiang Trading Co., Ltd",P/F: 86576225566889,,168,336
Henan Sunlake Enterprise Corporation,Dc Chemicals,P/F: 86576225566889,,661,336
Henan Sunlake Enterprise Corporation,"Shenzhen Polymeri Biochemical Technology Co., Ltd",P/F: 865926020891,,1252,336
Henan Sunlake Enterprise Corporation,"Xiamen Wonderful Bio Technology Co., Ltd",P/F: 865926020891,,116,336
Henan Sunlake Enterprise Corporation,"Shaanxi Franta Biotechnology Co., Ltd",P/F: 865926020891,,187,336
Henan Sunlake Enterprise Corporation,"Chemegen(Shanghai) Biotechnology Co., Ltd",P/F: 865926020891,,1477,336
Henan Sunlake Enterprise Corporation,Energy Chemical,P/F: 865926020891,,186,336
Henan Sunlake Enterprise Corporation,"Shanghai Ziqi Biological Technology Co., Ltd",P/F: 865926020891,,314,336
Henan Sunlake Enterprise Corporation,"Jinzhong City, Shanxi Province, China Chemical Co., Ltd",P/F: 865926020891,,182,336
Henan Sunlake Enterprise Corporation,"Shanghai Jijin Chemical Technology Co., Ltd",P/F: 865926020891,,28,336
Henan Sunlake Enterprise Corporation,"Xiamen Research Biotechnology Co., Ltd",P/F: 865926020891,,24,336
Henan Sunlake Enterprise Corporation,"Ahh Chemical Co,.Ltd",P/F: 865926020891,,232,336
Henan Sunlake Enterprise Corporation,"Xiamen Amoychem Co., Ltd",P/F: 865926051114,,283,336
Henan Sunlake Enterprise Corporation,"Zhuoer Chemical Co., Ltd",P/F: 865926051114,,47,336
Henan Sunlake Enterprise Corporation,"Shandong Look Chemical Co., Ltd",P/F: 865926051114,,100,336
Henan Sunlake Enterprise Corporation,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",P/F: 865926051114,,560,336
Henan Sunlake Enterprise Corporation,"Shanghai Acmec Biochemical Technology Co., Ltd",P/F: 865926051114,,327,336
Henan Sunlake Enterprise Corporation,"Henan Alfa Chemical Co., Ltd",P/F: 865926051114,,263,336
Henan Sunlake Enterprise Corporation,"Shanghai Jiegu Biotechnology Co., Ltd",sales@amadischem.com,,32,336
Henan Sunlake Enterprise Corporation,"Huaian Yishu Technology Co., Ltd",sales@amadischem.com,,9,336
Henan Sunlake Enterprise Corporation,Biokitchen,sales@amadischem.com,,50,336
Henan Sunlake Enterprise Corporation,"Shanghai Lianshuobao Is Biotechnology Co., Ltd",sales@amadischem.com,,7,336
Henan Sunlake Enterprise Corporation,"Beijing Bolide Biotechnology Co., Ltd",sales@amadischem.com,,28,336
Henan Sunlake Enterprise Corporation,Amadis Chemical Company Limited,sales@amadischem.com,,40,336
Henan Sunlake Enterprise Corporation,"Shanghai Synchem Pharma Co., Ltd",sales@amadischem.com,,234,336
Henan Sunlake Enterprise Corporation,"Shanghai Hao Zhun Biological Technology Co., Ltd",sales@amadischem.com,,2663,336
Henan Sunlake Enterprise Corporation,"Henan Allgreen Chemical Co., Ltd",sales@amadischem.com,,569,336
Henan Sunlake Enterprise Corporation,Amadis Chemical Company Limited,sales@amadischem.com,,739,336
Henan Sunlake Enterprise Corporation,"Hangzhou Yunuo Chemical Co., Ltd",sales@amadischem.com,,438,336
Henan Sunlake Enterprise Corporation,"Hunan Chemfish Pharmaceutical Co., Ltd",sales@amadischem.com,,344,336
Henan Sunlake Enterprise Corporation,"Shanghai Wencai New Material Technology Co., Ltd",sales@amadischem.com,,61,336
Henan Sunlake Enterprise Corporation,"Jinhua Huayi Chemical Co., Ltd",sales@amadischem.com,,279,336
Henan Sunlake Enterprise Corporation,"Hebei Qiute Trade Co., Ltd",sales@amadischem.com,,242,336
Henan Sunlake Enterprise Corporation,Aopharm,sales@amadischem.com,,354,336
Henan Sunlake Enterprise Corporation,"Jia Xing Isenchem Co., Ltd",sales@amadischem.com,,237,336
Henan Sunlake Enterprise Corporation,"Hangzhou Gyz Chemical Co., Ltd",sales@amadischem.com,,1160,336
Henan Sunlake Enterprise Corporation,"Hubei Chenxin Pharmaceutical Co., Ltd",sales@amadischem.com,,245,336
Henan Sunlake Enterprise Corporation,"A.M Food Chemical Co., Ltd",sales@amadischem.com,,207,336
Henan Sunlake Enterprise Corporation,"Xiamen Amoychem Co., Ltd",sales@amoychem.com,,283,336
Henan Sunlake Enterprise Corporation,"Zhuoer Chemical Co., Ltd",sales@amoychem.com,,47,336
Henan Sunlake Enterprise Corporation,"Shandong Look Chemical Co., Ltd",sales@amoychem.com,,100,336
Henan Sunlake Enterprise Corporation,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",sales@amoychem.com,,560,336
Henan Sunlake Enterprise Corporation,"Shanghai Acmec Biochemical Technology Co., Ltd",sales@amoychem.com,,327,336
Henan Sunlake Enterprise Corporation,"Henan Alfa Chemical Co., Ltd",sales@amoychem.com,,263,336
Henan Sunlake Enterprise Corporation,"Shijiazhuang Sute Trade Co., Ltd",sales@aochuangchem.com,,127,336
Henan Sunlake Enterprise Corporation,China Jintai Biocompound Company,sales@aochuangchem.com,,20,336
Henan Sunlake Enterprise Corporation,Amadis Chemical Company Limited,sales@aochuangchem.com,,739,336
Henan Sunlake Enterprise Corporation,"Laidiou Biological Technology Co., Ltd",sales@aochuangchem.com,,1036,336
Henan Sunlake Enterprise Corporation,"Henan Aochuang Chemical Co., Ltd",sales@aochuangchem.com,,196,336
Henan Sunlake Enterprise Corporation,"Shanxi Yongjin Group Co., Ltd",sales@aochuangchem.com,,157,336
Henan Sunlake Enterprise Corporation,"Zhengzhou Lingzhiyue Technology Co., Ltd",sales@capotchem.com,,123,336
Henan Sunlake Enterprise Corporation,"Anhui Zhongda Biotechnology Co., Ltd",sales@capotchem.com,,758,336
Henan Sunlake Enterprise Corporation,"Capot Chemical Co., Ltd",sales@capotchem.com,,335,336
Henan Sunlake Enterprise Corporation,"Capot Chemical Co., Ltd",sales@capotchem.com,,196,336
Henan Sunlake Enterprise Corporation,Dideu Industries Group Limited,sales@capotchem.com,,53,336
Henan Sunlake Enterprise Corporation,"Hebei Lingding Biotechnology Co., Ltd",sales@capotchem.com,,60,336
Henan Sunlake Enterprise Corporation,"Baoji Guokang Biotechnology Co., Ltd",sales@capotchem.com,,288,336
Henan Sunlake Enterprise Corporation,Henan Bao Enluo International Trade Co. Ltd,sales@capotchem.com,,1225,336
Henan Sunlake Enterprise Corporation,"Wuhan Fortuna Chemical Co., Ltd",sales@capotchem.com,,18,336
Henan Sunlake Enterprise Corporation,Donboo Amino Acid Company,sales@capotchem.com,,183,336
Henan Sunlake Enterprise Corporation,"Zhengzhou Alfa Chemical Co., Ltd",sales@chemdad.com,,110,336
Henan Sunlake Enterprise Corporation,"Beijing Baiao Innovation Technology Co., Ltd",sales@chemdad.com,,201,336
Henan Sunlake Enterprise Corporation,"Chongqing Chemdad Co., Ltd",sales@chemdad.com,,819,336
Henan Sunlake Enterprise Corporation,"Guangzhou Tongyi Biochemistry Technology Co., Ltd",sales@chemdad.com,,140,336
Henan Sunlake Enterprise Corporation,"Henan Allgreen Chemical Co., Ltd",sales@chemdad.com,,569,336
Henan Sunlake Enterprise Corporation,"Shanghai Acmec Biochemical Technology Co., Ltd",sales@chemdad.com,,327,336
Henan Sunlake Enterprise Corporation,"Changzhou Huayang Technology Co., Ltd",sales@chemdad.com,,377,336
Henan Sunlake Enterprise Corporation,"Shandong Zhishang New Material Co., Ltd",sales@chemdad.com,,125,336
Henan Sunlake Enterprise Corporation,"Shanghai Run Biotech Co., Ltd",sales@chemdad.com,,654,336
Henan Sunlake Enterprise Corporation,"Anhui Yisheng Technology Co., Ltd.",sales@chemdad.com,,533,336
Henan Sunlake Enterprise Corporation,"Wuhan Xinzhongke Chemical Technology Co., Ltd",sales@chemdad.com,,120,336
Henan Sunlake Enterprise Corporation,"Lihe Pharmaceutical Technology (Wuhan) Co., Ltd",sales@chemdad.com,,79,336
Henan Sunlake Enterprise Corporation,"Suzhou Senfeida Chemical Material Co., Ltd",sales@senfeida.com,,5,336
Henan Sunlake Enterprise Corporation,"Suzhou Senfeida Chemical Material Co., Ltd",sales@senfeida.com,,169,336
Henan Sunlake Enterprise Corporation,Spectrum Chemical Manufacturing Corp.,sales@senfeida.com,,215,336
Henan Sunlake Enterprise Corporation,"Shanghai Nuo Rui Hua New Material Technology Co., Ltd",sales@senfeida.com,,204,336
Henan Sunlake Enterprise Corporation,"Shandong Zhi Shang Chemical Co., Ltd",sales@senfeida.com,,294,336
"Laidiou Biological Technology Co., Ltd","Zhangjiagang Methese Composite Material Co., Ltd",P/F: 862120222982,,59,340
"Laidiou Biological Technology Co., Ltd","Shanghai Tauto Biotech Co., Ltd",P/F: 862120222982,,9,340
"Laidiou Biological Technology Co., Ltd","Uhn Shanghai Research & Development Co., Ltd",P/F: 862120222982,,10,340
"Laidiou Biological Technology Co., Ltd","Hubei Moco Chemical Co., Ltd",P/F: 862120222982,,64,340
"Laidiou Biological Technology Co., Ltd","Henan Alfachem Co., Ltd",P/F: 862120222982,,60,340
"Laidiou Biological Technology Co., Ltd","Beijing Shengke Boyuan Biotechnology Co., Ltd",P/F: 862120222982,,16,340
"Laidiou Biological Technology Co., Ltd","Xian Tianguangyuan Biotech Co., Ltd",P/F: 862120222982,,4,340
"Laidiou Biological Technology Co., Ltd","Shanghai He Huan Chemical Co., Ltd",P/F: 862120222982,,173,340
"Laidiou Biological Technology Co., Ltd","Shanghai Run Biotech Co., Ltd",P/F: 862120222982,,654,340
"Laidiou Biological Technology Co., Ltd","Guangdong Wengjiang Chemical Reagent Co., Ltd",P/F: 862120222982,,408,340
"Laidiou Biological Technology Co., Ltd",Chemenu Inc.,P/F: 862120222982,,280,340
"Laidiou Biological Technology Co., Ltd","Changzhou Ansciep Chemical Co., Ltd",P/F: 862120222982,,137,340
"Laidiou Biological Technology Co., Ltd","Zhejiang Kaili Industrial Co., Ltd",P/F: 862120222982,,191,340
"Laidiou Biological Technology Co., Ltd","Guangzhou Isun Pharmaceutical Co., Ltd",P/F: 862158447131,,13,340
"Laidiou Biological Technology Co., Ltd","Chemegen(Shanghai) Biotechnology Co., Ltd",P/F: 862158447131,,1477,340
"Laidiou Biological Technology Co., Ltd","Beijing Dongge Boye Biotechnology Co., Ltd",P/F: 862158447131,,286,340
"Laidiou Biological Technology Co., Ltd","Beijing Fubo Biotechnology Co., Ltd",P/F: 862158447131,,316,340
"Laidiou Biological Technology Co., Ltd",Absin Bioscience Inc.,P/F: 862158447131,,108,340
"Laidiou Biological Technology Co., Ltd",Spectrum Chemical Manufacturing Corp.,P/F: 862158447131,,215,340
"Laidiou Biological Technology Co., Ltd","Shanghai Haohong Pharmaceutical Co., Ltd",P/F: 862158447131,,318,340
"Laidiou Biological Technology Co., Ltd","Shanghai Uchem Co., Ltd",P/F: 862158447131,,311,340
"Laidiou Biological Technology Co., Ltd","Gihi Chemicals Co., Ltd",P/F: 862158447131,,321,340
"Laidiou Biological Technology Co., Ltd","Zhengzhou Huawen Chemical Co., Ltd",P/F: 862158447131,,190,340
"Laidiou Biological Technology Co., Ltd",Aikon International Limited,P/F: 862158447131,,191,340
"Laidiou Biological Technology Co., Ltd",Dc Chemicals,P/F: 862158447131,,661,340
"Laidiou Biological Technology Co., Ltd",Hubei Coward Chemical Co . Ltd,P/F: 8613125172151,,146,340
"Laidiou Biological Technology Co., Ltd","Hunan Chemfish Pharmaceutical Co., Ltd",P/F: 8613125172151,,344,340
"Laidiou Biological Technology Co., Ltd","Shanghai Sunwise Chemical Co., Ltd",P/F: 8613125172151,,114,340
"Laidiou Biological Technology Co., Ltd",Aecochem Corp,P/F: 8613125172151,,117,340
"Laidiou Biological Technology Co., Ltd","Taizhou Jiecheng Chemical Co., Ltd",P/F: 8613372282299,,100,340
"Laidiou Biological Technology Co., Ltd","Jiangsu Shring Biopharma Co., Ltd",P/F: 8613372282299,,292,340
"Laidiou Biological Technology Co., Ltd",Chemenu Inc.,P/F: 8613372282299,,280,340
"Laidiou Biological Technology Co., Ltd","Shanghai Taijilin Industrial Co., Ltd",P/F: 8615689548120,,116,340
"Laidiou Biological Technology Co., Ltd","Hebei Luspharm Trading Co., Ltd.(2015)",P/F: 8615689548120,,54,340
"Laidiou Biological Technology Co., Ltd","Anhui Zhongda Biotechnology Co., Ltd",P/F: 8615689548120,,550,340
"Laidiou Biological Technology Co., Ltd",Bide Pharmatech Ltd.,P/F: 8615689548120,,248,340
"Laidiou Biological Technology Co., Ltd",Henan Bao Enluo International Trade Co. Ltd,P/F: 8615689548120,,1225,340
"Laidiou Biological Technology Co., Ltd","Hangzhou Neway Chemicals Co., Ltd",P/F: 8615689548120,,188,340
"Laidiou Biological Technology Co., Ltd","Shandong Zhi Shang Chemical Co., Ltd",P/F: 8615689548120,,294,340
"Laidiou Biological Technology Co., Ltd",Hubei Coward Chemical Co . Ltd,3508116617@qq.com,,146,340
"Laidiou Biological Technology Co., Ltd","Hunan Chemfish Pharmaceutical Co., Ltd",3508116617@qq.com,,344,340
"Laidiou Biological Technology Co., Ltd","Shanghai Sunwise Chemical Co., Ltd",3508116617@qq.com,,114,340
"Laidiou Biological Technology Co., Ltd",Aecochem Corp,3508116617@qq.com,,117,340
"Laidiou Biological Technology Co., Ltd","Suzhou Sanyi Polymer Chemical Technology Co., Ltd",deasea125996@gmail.com,,657,340
"Laidiou Biological Technology Co., Ltd","Shanghai Qyu Biotech Co., Ltd",deasea125996@gmail.com,,202,340
"Laidiou Biological Technology Co., Ltd","Block Chemical Technology (Shanghai) Co., Ltd",deasea125996@gmail.com,,7,340
"Laidiou Biological Technology Co., Ltd",Henan Bao Enluo International Trade Co. Ltd,deasea125996@gmail.com,,570,340
"Laidiou Biological Technology Co., Ltd","Henan Allgreen Chemical Co., Ltd",deasea125996@gmail.com,,569,340
"Laidiou Biological Technology Co., Ltd","Shanghai Run Biotech Co., Ltd",deasea125996@gmail.com,,654,340
"Laidiou Biological Technology Co., Ltd","Advanced Technology & Industrial Co., Ltd",deasea125996@gmail.com,,353,340
"Laidiou Biological Technology Co., Ltd","Anhui Yiao New Material Technology Co., Ltd",deasea125996@gmail.com,,1111,340
"Laidiou Biological Technology Co., Ltd","Anhui Witop Biotech Co., Ltd",deasea125996@gmail.com,,519,340
"Laidiou Biological Technology Co., Ltd","Hebei Miaoyin Technology Co., Ltd",deasea125996@gmail.com,,1844,340
"Laidiou Biological Technology Co., Ltd",Henan Bao Enluo International Trade Co. Ltd,deasea125996@gmail.com,,1225,340
"Laidiou Biological Technology Co., Ltd",Chemenu Inc.,deasea125996@gmail.com,,280,340
"Laidiou Biological Technology Co., Ltd",Dc Chemicals,deasea125996@gmail.com,,661,340
"Laidiou Biological Technology Co., Ltd","Huadong Medicine (Xian)Bodyguard Pharmaceutical Co., Ltd",guoyuan@eastchinapharm.com,,100,340
"Laidiou Biological Technology Co., Ltd","Shanghai Hao Biological Technology Co., Ltd",haochem@hi2000.com,,65,340
"Laidiou Biological Technology Co., Ltd","Hebei Jingbo New Material Technology Co., Ltd",kathy@hbyinsheng.com,,16,340
"Laidiou Biological Technology Co., Ltd","Guizheng Medical Technology Co., Ltd",kathy@hbyinsheng.com,,68,340
"Laidiou Biological Technology Co., Ltd","Tianjin Tj Wyeth Biological Technology Co., Ltd",kathy@hbyinsheng.com,,118,340
"Laidiou Biological Technology Co., Ltd","Zhenfei Industry Co., Ltd",kathy@hbyinsheng.com,,16,340
"Laidiou Biological Technology Co., Ltd","Hangzhou Cyclic Chemical Co., Ltd",kathy@hbyinsheng.com,,9,340
"Laidiou Biological Technology Co., Ltd","Shenzhen Xinbosheng Biological Technology Co., Ltd",kathy@hbyinsheng.com,,388,340
"Laidiou Biological Technology Co., Ltd","Shanghai Hao Zhun Biological Technology Co., Ltd",kathy@hbyinsheng.com,,2663,340
"Laidiou Biological Technology Co., Ltd",Henan Sunlake Enterprise Corporation,kathy@hbyinsheng.com,,426,340
"Laidiou Biological Technology Co., Ltd","Capot Chemical Co., Ltd",kathy@hbyinsheng.com,,196,340
"Laidiou Biological Technology Co., Ltd","Ahh Chemical Co,.Ltd",kathy@hbyinsheng.com,,232,340
"Laidiou Biological Technology Co., Ltd","Jinhua Huayi Chemical Co., Ltd",kathy@hbyinsheng.com,,279,340
"Laidiou Biological Technology Co., Ltd","Wuhan Boyuan Import & Export Co., Ltd",kathy@hbyinsheng.com,,1371,340
"Laidiou Biological Technology Co., Ltd","Wuhan Wingroup Pharmaceutical Co.,Ltd",kathy@hbyinsheng.com,,332,340
"Laidiou Biological Technology Co., Ltd","Shandong Hanjiang Chemical Co., Ltd",kathy@hbyinsheng.com,,1416,340
"Laidiou Biological Technology Co., Ltd","Hebei Miaoyin Technology Co., Ltd",kathy@hbyinsheng.com,,1844,340
"Laidiou Biological Technology Co., Ltd","Hebei Endun Biological Technology Co., Ltd",kathy@hbyinsheng.com,,1034,340
"Laidiou Biological Technology Co., Ltd","Wuhan Quanjinci New Material Co., Ltd",kathy@hbyinsheng.com,,1011,340
"Laidiou Biological Technology Co., Ltd","Shandong Huisheng Import & Export Co., Ltd",kathy@hbyinsheng.com,,1394,340
"Laidiou Biological Technology Co., Ltd","Shanghai Yingxin Laboratory Equipment Co., Ltd",kathy@hbyinsheng.com,,253,340
"Laidiou Biological Technology Co., Ltd","Unipharm Pharmaceutical Industry Co., Ltd",lee@unipharm-sd.com,,9,340
"Laidiou Biological Technology Co., Ltd","Anhui Zhongda Biotechnology Co., Ltd",linda@zhongda-biotech.com,,758,340
"Laidiou Biological Technology Co., Ltd","Shanghai Taijilin Industrial Co., Ltd",linda@zhongda-biotech.com,,116,340
"Laidiou Biological Technology Co., Ltd","Hebei Luspharm Trading Co., Ltd.(2015)",linda@zhongda-biotech.com,,54,340
"Laidiou Biological Technology Co., Ltd",Bide Pharmatech Ltd.,linda@zhongda-biotech.com,,248,340
"Laidiou Biological Technology Co., Ltd",Henan Bao Enluo International Trade Co. Ltd,linda@zhongda-biotech.com,,1225,340
"Laidiou Biological Technology Co., Ltd","Hangzhou Neway Chemicals Co., Ltd",linda@zhongda-biotech.com,,188,340
"Laidiou Biological Technology Co., Ltd","Shandong Zhi Shang Chemical Co., Ltd",linda@zhongda-biotech.com,,294,340
"Laidiou Biological Technology Co., Ltd","Shanghai Hao Biological Technology Co., Ltd",market@xlswkj.com,,485,340
"Laidiou Biological Technology Co., Ltd","Jinzhong City, Shanxi Province, China Chemical Co., Ltd",market@xlswkj.com,,182,340
"Laidiou Biological Technology Co., Ltd","Xiamen Research Biotechnology Co., Ltd",market@xlswkj.com,,24,340
"Laidiou Biological Technology Co., Ltd","Shanghai Longyu Biotechnology Co., Ltd",market@xlswkj.com,,498,340
"Laidiou Biological Technology Co., Ltd","Gihi Chemicals Co., Ltd",market@xlswkj.com,,321,340
"Laidiou Biological Technology Co., Ltd","Zhejiang J&C Biological Technology Co.,Limited",P/F: 12135480471,,1778,340
"Laidiou Biological Technology Co., Ltd","Firsky International Trade (Wuhan) Co., Ltd",P/F: 12135480471,,285,340
"Laidiou Biological Technology Co., Ltd","Tianjin Tj Wyeth Biological Technology Co., Ltd",P/F: 12135480471,,118,340
"Laidiou Biological Technology Co., Ltd","Anhui Zhongda Biotechnology Co., Ltd",P/F: 12135480471,,550,340
"Laidiou Biological Technology Co., Ltd","Hebei Mojin Biological Technology Co., Ltd",P/F: 12135480471,,484,340
"Laidiou Biological Technology Co., Ltd","Chongqing Chemdad Co., Ltd",P/F: 12135480471,,819,340
"Laidiou Biological Technology Co., Ltd","Henan Allgreen Chemical Co., Ltd",P/F: 12135480471,,569,340
"Laidiou Biological Technology Co., Ltd","Shanghai Maclean Biochemical Technology Co., Ltd",P/F: 12135480471,,224,340
